GroupID,PROG_ID,Note,z,GroupSize,file,srcid,ra,dec,grating,filter,effexptm,nfiles,dataset,msamet,msaid,msacnf,dithn,slitid,root,npix,ndet,wmin,wmax,wmaxsn,sn10,flux10,err10,sn50,flux50,err50,sn90,flux90,err90,xstart,ystart,xsize,ysize,slit_pa,pa_v3,srcypix,profcen,profsig,ctime,version,exptime
114,JADES-GN-1054,UV G140 lines may be systematics,5.6816096,13,jades-gdn2-blue-v3_g140m-f100lp_1181_1054.spec.fits,1054,189.1574206,62.2736069,G140M,F100LP,1021.222,12,jw01181004001_18101_00001_nrs1,jw01181004001_04_msa.fits,515,4,1,593,jades-gdn2-blue-v3,1501,1,0.98,1.88,1.1702,-0.5962473,-0.051535595,0.04848061,1.1813486,0.08676864,0.07309407,3.0071783,0.26405215,0.13779575,877,642,1172,29,0.0,240.87894,0.0,0.0009999999,0.6116126,1727986706.474,0.8.6.dev18+gc61ccae,12254.664
114,JADES-GN-1054,UV G140 lines may be systematics,5.6816096,13,jades-gdn2-v3_g395m-f290lp_1181_1054.spec.fits,1054,189.1574206,62.2736069,G395M,F290LP,1021.222,9,jw01181007001_07101_00001_nrs1,jw01181007001_01_msa.fits,124,1,1,115,jades-gdn2-v3,1362,1,2.8794382,5.199619,3.3448381,-0.9996382,-0.091217086,0.051379167,0.8480718,0.06766653,0.078496866,2.6110735,0.27582753,0.20330553,549,1938,1362,36,0.0,240.84886,0.0,0.0009999999,0.577555,1716597784.321,0.8.5.dev7+g25edcb0,9190.998
114,JADES-GN-1054,UV G140 lines may be systematics,5.6816096,13,jades-gdn2-v3_g235m-f170lp_1181_1054.spec.fits,1054,189.1574206,62.2736069,G235M,F170LP,1021.222,9,jw01181007001_05101_00001_nrs1,jw01181007001_01_msa.fits,123,1,1,115,jades-gdn2-v3,1437,1,1.7003809,3.150057,2.6321714,-0.97101533,-0.07932904,0.059700135,0.7469957,0.060308065,0.07464351,2.616813,0.21441314,0.12420197,467,1952,1440,36,0.0,240.84883,0.0,0.001,0.577555,1716597791.845,0.8.5.dev7+g25edcb0,9190.998
114,JADES-GN-1054,UV G140 lines may be systematics,5.6816096,13,jades-gdn2-v3_g140m-f070lp_1181_1054.spec.fits,1054,189.1574206,62.2736069,G140M,F070LP,1021.222,9,jw01181004001_18101_00001_nrs1,jw01181004001_04_msa.fits,515,4,1,593,jades-gdn2-v3,934,1,0.7004,1.2602,1.1702,-0.8461445,-0.059673272,0.042295396,0.9828034,0.06010536,0.054761045,2.998055,0.189983,0.17553258,454,644,914,31,0.0,240.87894,0.0,0.001,0.577555,1716597802.239,0.8.5.dev7+g25edcb0,9190.998
282,JADES-GN-2000,,5.674257,13,jades-gdn2-v3_g140m-f070lp_1181_2000.spec.fits,2000,189.1759473,62.3115344,G140M,F070LP,1021.222,3,jw01181004001_18101_00001_nrs1,jw01181004001_04_msa.fits,515,4,1,575,jades-gdn2-v3,934,1,0.7004,1.2602,0.9212,-1.1459436,-0.21080647,0.10090881,0.83676565,0.12705912,0.14037101,2.6924329,0.4258279,0.4130975,670,1956,919,32,0.0,240.87894,0.0,0.001,0.9263362,1721482700.328,0.8.6.dev18+gc61ccae,3063.666
282,JADES-GN-2000,,5.674257,13,jades-gdn2-v3_g395m-f290lp_1181_2000.spec.fits,2000,189.1759473,62.3115344,G395M,F290LP,1021.222,6,jw01181004001_22101_00001_nrs1,jw01181004001_04_msa.fits,640,4,1,575,jades-gdn2-v3,1199,1,2.8794382,5.199619,3.3346095,-1.1796806,-0.21604037,0.09883115,0.84781253,0.12656236,0.13232124,2.7172105,0.44774044,0.44342765,1223,1942,826,27,0.0,240.87888,0.0,-0.001,0.9263362,1721482693.237,0.8.6.dev18+gc61ccae,6127.332
282,JADES-GN-2000,,5.674257,13,jades-gdn2-blue-v3_g140m-f100lp_1181_2000.spec.fits,2000,189.1759473,62.3115344,G140M,F100LP,1021.222,6,jw01181004001_18101_00001_nrs1,jw01181004001_04_msa.fits,515,4,1,575,jades-gdn2-blue-v3,1337,1,0.98,1.88,1.2392,-0.76255983,-0.13684858,0.11588606,0.97064155,0.15795442,0.15372556,2.8371809,0.48751387,0.29392517,1095,1955,954,28,0.0,240.87894,0.0,-0.001,1.0451245,1727985711.717,0.8.6.dev18+gc61ccae,6127.332
282,JADES-GN-2000,,5.674257,13,jades-gdn2-v3_g235m-f170lp_1181_2000.spec.fits,2000,189.1759473,62.3115344,G235M,F170LP,1021.222,6,jw01181004001_20101_00001_nrs1,jw01181004001_04_msa.fits,639,4,1,575,jades-gdn2-v3,1273,1,1.7003809,3.150057,2.0183809,-0.9116389,-0.14142081,0.10975689,0.83875847,0.12637356,0.13846079,2.6734734,0.42035967,0.2411017,1139,1955,910,28,0.0,240.87888,0.0,-0.001,0.9263362,1721482687.41,0.8.6.dev18+gc61ccae,6127.332
980,JADES-GN-38420,,6.731631,13,jades-gdn2-v3_g140m-f070lp_1181_38420.spec.fits,38420,189.17514,62.2822634,G140M,F070LP,1021.222,6,jw01181006001_04101_00001_nrs1,jw01181006001_01_msa.fits,1,1,1,61,jades-gdn2-v3,934,1,0.7004,1.2602,0.9404,-1.1249937,-0.12748033,0.05151001,0.8818398,0.063545085,0.067748785,2.81707,0.20368363,0.20022841,695,1466,917,31,0.0,240.9019,0.0,0.001,0.56609595,1716597537.819,0.8.5.dev7+g25edcb0,6127.332
980,JADES-GN-38420,,6.731631,13,jades-gdn2-v3_g395m-f290lp_1181_38420.spec.fits,38420,189.17514,62.2822634,G395M,F290LP,1021.222,12,jw01181006001_08101_00001_nrs1,jw01181006001_01_msa.fits,118,1,1,61,jades-gdn2-v3,1241,1,2.8794382,5.199619,3.8733144,-1.2936763,-0.14307787,0.052802965,0.57213205,0.044297628,0.07017547,2.5770457,0.26417848,0.2408002,1246,1452,803,27,0.0,240.9023,0.0,0.001,0.56609595,1716597544.134,0.8.5.dev7+g25edcb0,12254.664
980,JADES-GN-38420,,6.731631,13,jades-gdn2-v3_g235m-f170lp_1181_38420.spec.fits,38420,189.17514,62.2822634,G235M,F170LP,1021.222,12,jw01181006001_06101_00001_nrs2,jw01181006001_01_msa.fits,117,1,1,61,jades-gdn2-v3,1319,1,1.7003809,3.150057,1.7902286,-0.95945954,-0.080207296,0.056607094,0.871404,0.06714648,0.070517935,2.6586957,0.21961738,0.13593794,1,1466,406,24,0.0,240.90215,0.0,0.001,0.56609595,1716597532.118,0.8.5.dev7+g25edcb0,12254.664
980,JADES-GN-38420,,6.731631,13,jades-gdn2-blue-v3_g140m-f100lp_1181_38420.spec.fits,38420,189.17514,62.2822634,G140M,F100LP,1021.222,12,jw01181006001_18101_00001_nrs2,jw01181006001_04_msa.fits,525,4,1,583,jades-gdn2-blue-v3,1380,1,0.98,1.88,1.2014,-0.819631,-0.10444851,0.07096902,1.0421344,0.10400548,0.0932913,2.794039,0.2799734,0.18624097,1,1425,436,25,0.0,240.90523,0.0,0.0009999999,0.83907765,1727986499.167,0.8.6.dev18+gc61ccae,12254.664
1003,JADES-GN-3991,,10.606804,32,jades-gdn2-v3_g395m-f290lp_1181_3991.spec.fits,3991,189.1060542,62.2420489,G395M,F290LP,1021.222,12,jw01181005001_21101_00001_nrs1,jw01181005001_04_msa.fits,660,4,1,632,jades-gdn2-v3,1362,1,2.8794382,5.199619,4.4887333,0.020831654,0.0023570228,0.03635309,2.216941,0.12540714,0.051099993,4.3914204,0.29793674,0.16265143,506,193,1354,32,0.0,240.85168,0.0,0.0009999999,0.2996919,1716602394.236,0.8.5.dev7+g25edcb0,12254.664
1003,1211-1268,,10.606804,32,goodsn-wide0-v3_g235h-f170lp_1211_1268.spec.fits,1268,189.1060542475214,62.24204893653358,G235H,F170LP,802.389,4,jw01211020001_04101_00001_nrs1,jw01211020001_01_msa.fits,200,1,1,196,goodsn-wide0-v3,3554,1,1.6999772,3.1018171,2.4708571,-0.65148896,-0.41526446,0.33807424,0.62693876,0.3381883,0.551508,2.0261974,1.1614476,1.0319192,388,1200,1661,39,0.0,180.33,0.0,0.001,0.33268237,1716577748.24,0.8.5.dev7+g25edcb0,3209.556
1003,1211-1268,,10.606804,32,goodsn-wide0-v3_g395h-f290lp_1211_1268.spec.fits,1268,189.1060542475214,62.24204893653358,G395H,F290LP,875.333,4,jw01211020001_07101_00001_nrs1,jw01211020001_01_msa.fits,202,1,1,196,goodsn-wide0-v3,3487,1,2.8801086,5.1996913,3.2911258,-1.4116036,-1.5997862,0.35366574,0.063022904,0.05062342,0.7858259,1.6667761,1.17038,2.0651045,480,1202,1569,34,0.0,180.33029,0.0,0.0009999943,0.33268237,1716577741.458,0.8.5.dev7+g25edcb0,3501.332
1003,JADES-GN-3991,,10.606804,32,jades-gdn2-v3_g140m-f070lp_1181_3991.spec.fits,3991,189.1060542,62.2420489,G140M,F070LP,1021.222,12,jw01181005001_17101_00001_nrs1,jw01181005001_04_msa.fits,537,4,1,632,jades-gdn2-v3,934,1,0.7004,1.2602,1.2524,-1.5764711,-0.063923635,0.026505748,0.031534553,0.0013272815,0.03360874,1.8371638,0.083385855,0.101531796,1,211,869,33,0.0,240.85152,0.0,-0.0009999998,0.2996919,1716602402.65,0.8.5.dev7+g25edcb0,12254.664
1003,JADES-GN-3991,,10.606804,32,jades-gdn2-v3_g235m-f170lp_1181_3991.spec.fits,3991,189.1060542,62.2420489,G235M,F170LP,1021.222,15,jw01181005001_19101_00001_nrs1,jw01181005001_04_msa.fits,659,4,1,632,jades-gdn2-v3,1437,1,1.7003809,3.150057,2.0294857,0.7788315,0.042297143,0.037517298,2.7585955,0.13952476,0.046167012,4.818976,0.24514025,0.08485204,422,207,1431,32,0.0,240.8515,0.0,-0.001,0.2996919,1716602383.246,0.8.5.dev7+g25edcb0,15318.33
1003,JADES-GN-5591,,10.606804,32,jades-gdn11-v3_g140m-f070lp_1181_5591.spec.fits,5591,189.1060426,62.2420448,G140M,F070LP,1021.222,18,jw01181011001_29101_00001_nrs2,jw01181011001_05_msa.fits,822,5,1,712,jades-gdn11-v3,775,1,0.7004,1.2602,1.0058,-1.5234001,-0.07095243,0.029123303,0.087671846,0.004270826,0.03498375,1.9423604,0.08763353,0.12534289,1,1517,473,25,0.0,150.7049,0.0,0.0009999998,0.29416817,1716595056.934,0.8.5.dev7+g25edcb0,18381.996
1003,JADES-GN-3991,,10.606804,32,jades-gdn2-blue-v3_g140m-f100lp_1181_3991.spec.fits,3991,189.1060542,62.2420489,G140M,F100LP,1021.222,18,jw01181005001_17101_00001_nrs1,jw01181005001_04_msa.fits,537,4,1,632,jades-gdn2-blue-v3,1501,1,0.98,1.88,1.4126,-0.92263806,-0.043147746,0.036690325,1.0508767,0.06526327,0.059521817,3.3912847,0.28499067,0.10770514,379,206,1461,33,0.0,240.85152,0.0,0.001,0.5463568,1727985119.344,0.8.6.dev18+gc61ccae,18381.996
1003,JADES-GN-5591,,10.606804,32,jades-gdn11-v3_g235m-f170lp_1181_5591.spec.fits,5591,189.1060426,62.2420448,G235M,F170LP,1021.222,9,jw01181011001_27101_00001_nrs2,jw01181011001_05_msa.fits,821,5,1,712,jades-gdn11-v3,1437,1,1.7003809,3.150057,2.2122095,0.6530547,0.03844725,0.043303214,2.443546,0.12945993,0.05072348,4.4116745,0.22497492,0.07415125,22,1518,1448,34,0.0,150.70474,0.0,0.001,0.29416817,1716595047.488,0.8.5.dev7+g25edcb0,9190.998
1003,JADES-GN-5591,,10.606804,32,jades-gdn11-v3_g395m-f290lp_1181_5591.spec.fits,5591,189.1060426,62.2420448,G395M,F290LP,1021.222,9,jw01181011001_05101_00001_nrs2,jw01181011001_01_msa.fits,144,1,1,27,jades-gdn11-v3,1362,1,2.8794382,5.199619,4.4887333,0.17612182,0.015570178,0.03834104,2.092723,0.121319234,0.056495853,4.2775903,0.26761907,0.136375,101,1510,1370,34,0.0,150.7049,0.0,0.001,0.29416817,1716595030.703,0.8.5.dev7+g25edcb0,9190.998
1003,JADES-GN-5591,,10.606804,32,jades-gdn11-v3_g395h-f290lp_1181_5591.spec.fits,5591,189.1060426,62.2420448,G395H,F290LP,1021.222,9,jw01181011001_03101_00001_nrs2,jw01181011001_01_msa.fits,1,1,1,27,jades-gdn11-v3,1946,1,2.8801086,4.1137943,3.4757028,-0.41633537,-0.045435384,0.08902848,1.2399235,0.12776637,0.10312882,2.9467635,0.31508237,0.12271174,151,1530,1898,44,0.0,150.70526,0.0,0.0009999904,0.29416817,1716595039.662,0.8.5.dev7+g25edcb0,9190.998
1094,JADES-GN-643,,5.347664,13,jades-gdn2-v3_g395m-f290lp_1181_643.spec.fits,643,189.1103186,62.2254424,G395M,F290LP,1021.222,3,jw01181007001_21101_00001_nrs1,jw01181007001_04_msa.fits,648,4,1,624,jades-gdn2-v3,1361,1,2.8811429,5.199619,3.1777713,-1.0756686,-0.18554594,0.09209638,0.7473194,0.110906556,0.14136143,2.622369,0.4711379,0.33246452,666,108,1354,31,0.0,240.85178,0.0,0.0009999998,0.7464283,1716601784.342,0.8.5.dev7+g25edcb0,3063.666
1094,JADES-GN-643,,5.347664,13,jades-gdn2-v3_g140m-f070lp_1181_643.spec.fits,643,189.1103186,62.2254424,G140M,F070LP,1021.222,3,jw01181007001_17101_00001_nrs1,jw01181007001_04_msa.fits,530,4,1,624,jades-gdn2-v3,934,1,0.7004,1.2602,0.8246,-0.765513,-0.11827415,0.09004275,1.04854,0.14056426,0.118616596,3.0357125,0.41095644,0.3273189,116,125,913,32,0.0,240.85185,0.0,0.001,0.7464283,1716601795.251,0.8.5.dev7+g25edcb0,3063.666
1094,JADES-GN-643,,5.347664,13,jades-gdn2-blue-v3_g140m-f100lp_1181_643.spec.fits,643,189.1103186,62.2254424,G140M,F100LP,1021.222,3,jw01181007001_17101_00001_nrs1,jw01181007001_04_msa.fits,530,4,1,624,jades-gdn2-blue-v3,1501,1,0.98,1.88,1.859,-0.45733497,-0.081254005,0.118556604,1.3851496,0.22809575,0.16623232,3.2118967,0.62692136,0.28124285,539,121,1461,31,0.0,240.85185,0.0,0.0009999999,0.9658055,1727989518.175,0.8.6.dev18+gc61ccae,3063.666
1094,JADES-GN-643,,5.347664,13,jades-gdn2-v3_g235m-f170lp_1181_643.spec.fits,643,189.1103186,62.2254424,G235M,F170LP,1021.222,3,jw01181007001_19101_00001_nrs1,jw01181007001_04_msa.fits,647,4,1,624,jades-gdn2-v3,1437,1,1.7003809,3.150057,3.1480381,-0.70758766,-0.09301806,0.10118995,1.2202423,0.16333789,0.13089414,3.339359,0.46242297,0.1878155,583,121,1431,31,0.0,240.85175,0.0,0.001,0.7464283,1716601790.246,0.8.5.dev7+g25edcb0,3063.666
1461,1207-GS-112084,,5.7616377,8,gds-rieke-v3_g140m-f100lp_1207_112084.spec.fits,112084,53.119461,-27.80002000000002,G140M,F100LP,2334.222,3,jw01207004001_03101_00001_nrs2,jw01207004001_01_msa.fits,1,1,1,49,gds-rieke-v3,1473,1,0.9968,1.88,1.5356,-1.8434322,-0.13478854,0.043806244,0.0021953497,0.00019569816,0.06340711,1.8175905,0.124271266,0.11470813,1,1388,1429,33,0.0,250.47304,0.0,0.0009999999,0.2637821,1723201911.42,0.8.6.dev18+gc61ccae,7002.666
1461,1207-GS-112084,,5.7616377,8,gds-rieke-v3_g235m-f170lp_1207_112084.spec.fits,112084,53.119461,-27.80002000000002,G235M,F170LP,2334.222,3,jw01207004001_05101_00001_nrs2,jw01207004001_01_msa.fits,210,1,1,49,gds-rieke-v3,1437,1,1.7003809,3.150057,2.7573524,-2.3169804,-0.17424166,0.056488194,-0.36386067,-0.026880542,0.07250221,1.4638287,0.110791326,0.11192263,1,1388,1441,34,0.0,250.473,0.0,-0.0009999998,0.2637821,1723201914.302,0.8.6.dev18+gc61ccae,7002.666
2094,JADES-GN-59412,,5.1718073,13,jades-gdn10-v3_g395m-f290lp_1181_59412.spec.fits,59412,189.1563218,62.2100022,G395M,F290LP,1021.222,9,jw01181010001_19101_00001_nrs2,jw01181010001_04_msa.fits,679,4,1,541,jades-gdn10-v3,1362,1,2.8794382,5.199619,3.0976477,-0.23309359,-0.026230704,0.06870157,1.4955559,0.14981882,0.094851285,3.335738,0.34952316,0.19974877,205,1294,1369,35,0.0,150.74545,0.0,0.001,0.5949052,1716592141.724,0.8.5.dev7+g25edcb0,9190.998
2094,JADES-GN-59412,,5.1718073,13,jades-gdn10-v3_g395h-f290lp_1181_59412.spec.fits,59412,189.1563218,62.2100022,G395H,F290LP,1021.222,9,jw01181010001_03101_00001_nrs2,jw01181010001_01_msa.fits,1,1,1,16,jades-gdn10-v3,1855,1,2.8801086,4.056074,3.0964,-0.6780592,-0.13086072,0.15961845,0.9428947,0.17649557,0.18477866,2.6854937,0.5140228,0.2255445,239,1314,1810,43,0.0,150.74512,0.0,0.001,0.5949052,1716592118.826,0.8.5.dev7+g25edcb0,9190.998
2094,2674-GN-37,,5.1718073,13,gdn-pah123-v3_g395m-f290lp_2674_37.spec.fits,37,189.1563247,62.21000078000001,G395M,F290LP,1167.111,12,jw02674003001_03101_00001_nrs1,jw02674003001_01_msa.fits,1,1,1,33,gdn-pah123-v3,1199,1,2.8794382,5.199619,3.095943,-0.49331173,-0.049089253,0.051506896,1.561452,0.13271287,0.08433713,3.718444,0.35000658,0.18129359,1858,1947,191,24,0.0,192.6301,0.0,0.001,0.6640676,1716564800.926,0.8.5.dev7+g25edcb0,14005.332
2094,JADES-GN-59412,,5.1718073,13,jades-gdn10-v3_g140m-f070lp_1181_59412.spec.fits,59412,189.1563218,62.2100022,G140M,F070LP,1021.222,18,jw01181010001_09101_00001_nrs2,jw01181010001_01_msa.fits,148,1,1,16,jades-gdn10-v3,793,1,0.7004,1.2602,1.1006,-0.75102,-0.09661696,0.051238798,1.2905517,0.09454231,0.061597772,3.2146096,0.22768833,0.24980259,1,1306,566,26,0.0,150.74542,0.0,-0.001,0.5949052,1716592109.733,0.8.5.dev7+g25edcb0,18381.996
2094,JADES-GN-59412,,5.1718073,13,jades-gdn10-v3_g235m-f170lp_1181_59412.spec.fits,59412,189.1563218,62.2100022,G235M,F170LP,1021.222,9,jw01181010001_07101_00001_nrs2,jw01181010001_01_msa.fits,147,1,1,16,jades-gdn10-v3,1437,1,1.7003809,3.150057,3.0975618,-0.2233624,-0.021517841,0.074896075,1.4000098,0.12473737,0.089421555,3.2217584,0.29898173,0.120014966,117,1307,1447,35,0.0,150.74547,0.0,-0.001,0.5949052,1716592134.711,0.8.5.dev7+g25edcb0,9190.998
2390,1210-GS-13704,UV G140 lines may be systematics,5.9268456,20,gds-deep-v3_g140m-f070lp_1210_13704.spec.fits,13704,53.126535,-27.81809229999999,G140M,F070LP,2771.889,6,jw01210001003_09101_00001_nrs1,jw01210001003_01_msa.fits,125,1,1,119,gds-deep-v3,857,1,0.7466,1.2602,1.0268,-1.0651706,-0.029256606,0.019321173,0.95519817,0.02368009,0.023748437,3.1268897,0.077567935,0.0407965,1,715,834,34,0.0,321.08374,0.0,-0.001,0.36527166,1716565735.289,0.8.5.dev7+g25edcb0,16631.334
2390,1210-GS-13704,UV G140 lines may be systematics,5.9268456,20,gds-deep-v3_g395h-f290lp_1210_13704.spec.fits,13704,53.126535,-27.81809229999999,G395H,F290LP,2771.889,12,jw01210001003_05101_00001_nrs2,jw01210001003_01_msa.fits,123,1,1,119,gds-deep-v3,3499,1,2.8801086,5.1996913,3.46492,-1.2797844,-0.12574379,0.047112454,0.7711951,0.06321295,0.086551815,3.0735307,0.34005865,0.2250128,1,716,1896,38,0.0,321.0836,0.0,-0.001,0.36527166,1716565746.389,0.8.5.dev7+g25edcb0,33262.668
2390,1210-GS-13704,UV G140 lines may be systematics,5.9268456,20,gds-deep-v3_g395m-f290lp_1210_13704.spec.fits,13704,53.126535,-27.81809229999999,G395M,F290LP,2771.889,6,jw01210001002_17101_00001_nrs1,jw01210001002_02_msa.fits,317,2,1,308,gds-deep-v3,1362,1,2.8794382,5.199619,3.465876,-0.43243277,-0.013669567,0.021641552,1.5731341,0.05594651,0.03277623,3.9467034,0.18804584,0.08301104,466,702,1355,33,0.0,321.0693,0.0,-0.001,0.36527166,1716565723.563,0.8.5.dev7+g25edcb0,16631.334
2390,1210-GS-13704,UV G140 lines may be systematics,5.9268456,20,gds-deep-v3_g235m-f170lp_1210_13704.spec.fits,13704,53.126535,-27.81809229999999,G235M,F170LP,2771.889,6,jw01210001003_07101_00001_nrs1,jw01210001003_01_msa.fits,124,1,1,119,gds-deep-v3,1437,1,1.7003809,3.150057,2.6776,-1.1172701,-0.030456359,0.022938477,1.0285616,0.029561773,0.027503705,3.1045253,0.097542584,0.04042837,388,710,1432,34,0.0,321.0836,0.0,-0.001,0.36527166,1716565730.363,0.8.5.dev7+g25edcb0,16631.334
2392,1210-GS-13846,,4.9053483,20,gds-deep-v3_g140m-f070lp_1210_13846.spec.fits,13846,53.1230047,-27.80175250000002,G140M,F070LP,2771.889,9,jw01210001003_09101_00001_nrs1,jw01210001003_01_msa.fits,125,1,1,87,gds-deep-v3,934,1,0.7004,1.2602,0.8744,-0.71423,-0.029022822,0.024606178,1.0847093,0.03738721,0.030921381,3.004787,0.119271435,0.08482234,457,513,914,31,0.0,321.08374,0.0,0.0009999741,0.4093537,1716569889.293,0.8.5.dev7+g25edcb0,24947.002
